40,40,40,41,42,42,41,40,40,40,40,40,40,39,34,28,22,22,24,26,26,26,25,25,25,26,27,28,30,30,30,30,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,31,31,31,30,30,30,30,30,30,32,32,32,33,32,32,31,32,32,31,32,31,31,32,32,31,30,29,29,28,28,29,32,34,36,37,38,39,39,39,39,39,39,38,38,39,39,39,38,38,37,37,36,35,37,49,54,55,56,48,28,27,28,29,30,32,27,13,11,11,12,15,14,13,12,12,11
40,40,40,41,42,40,39,39,39,40,40,40,40,39,35,28,22,22,24,25,26,26,26,26,25,26,28,29,30,30,30,31,31,31,32,31,31,32,32,32,32,31,33,32,32,32,32,32,33,32,31,32,32,32,32,36,37,36,35,32,30,30,30,31,31,31,32,32,32,32,31,32,32,32,32,32,31,31,29,29,28,27,28,31,34,36,36,37,38,39,39,38,38,38,38,39,39,38,38,38,37,36,36,36,36,35,42,52,55,56,54,39,26,27,29,31,26,14,11,11,12,14,15,14,13,12,11,12
40,40,40,42,41,39,37,37,38,41,41,40,41,39,35,29,22,22,24,25,26,26,25,26,25,26,28,28,30,30,30,31,31,31,32,32,32,32,32,32,32,32,32,32,33,32,32,31,32,34,35,36,36,38,40,43,44,44,46,46,44,41,35,30,30,30,31,31,32,33,32,32,32,31,32,31,31,30,30,28,28,27,28,31,34,36,36,36,37,38,39,39,38,38,38,39,38,38,38,37,36,36,36,35,35,35,37,47,54,55,56,50,32,28,30,25,13,11,11,12,13,14,15,14,12,11,11,12
40,40,41,42,40,37,34,35,38,41,41,41,41,39,35,28,22,22,23,25,26,26,26,26,26,27,28,29,30,30,30,31,32,31,31,32,32,32,32,32,32,32,32,32,32,32,32,34,36,37,36,36,38,42,41,43,45,45,44,43,45,46,47,46,40,31,29,30,31,32,31,32,31,31,31,31,30,30,29,28,28,26,28,31,34,36,36,36,37,37,38,38,38,38,38,38,38,37,37,36,36,35,35,35,35,35,35,39,51,55,56,56,45,30,27,13,10,11,12,12,14,13,13,12,12,12,12,11
40,41,43,41,38,34,31,34,38,41,41,41,41,40,35,28,21,21,23,24,25,25,25,25,26,26,28,29,30,30,30,31,31,31,31,32,32,32,32,32,31,31,32,34,34,32,33,36,36,37,36,37,37,39,40,41,42,45,44,44,45,45,46,48,49,48,38,29,29,31,32,32,31,31,31,31,30,29,28,28,27,27,28,31,35,36,36,36,37,37,38,38,38,37,37,37,36,37,36,36,36,35,35,35,35,35,35,34,44,54,56,57,54,35,14,11,11,12,13,13,13,13,13,12,13,12,11,12
40,42,42,39,36,29,28,35,39,41,42,41,41,40,35,28,21,20,23,24,25,24,25,25,26,26,28,28,29,29,30,30,30,31,31,31,32,32,31,31,32,37,37,34,32,30,31,34,33,33,36,36,37,38,40,41,42,42,44,44,45,47,46,48,48,48,49,44,32,29,29,30,30,30,30,30,29,29,28,27,27,26,28,31,35,36,37,36,36,37,37,38,38,38,36,36,36,36,37,36,35,35,35,35,35,35,36,35,37,50,55,57,57,33,10,10,12,12,13,13,13,12,12,13,12,12,12,13
42,43,41,38,32,23,26,35,39,42,41,41,41,39,35,28,20,20,22,23,24,24,24,25,26,26,27,27,29,29,30,30,31,31,31,31,31,31,31,38,29,31,31,30,31,31,32,33,32,33,34,35,37,38,39,39,42,43,44,46,46,46,47,47,47,48,49,49,48,36,27,28,29,29,30,30,29,29,28,28,27,25,27,31,35,37,37,36,36,36,36,36,37,38,36,35,35,36,36,36,36,36,35,35,35,36,36,35,35,41,54,57,48,14,10,11,12,13,13,14,12,11,13,13,11,11,13,12
43,42,40,35,27,20,26,34,39,41,42,41,41,39,34,28,20,19,22,23,25,25,25,25,25,26,27,27,29,28,29,29,31,30,31,31,31,31,31,33,27,30,30,30,31,30,32,33,32,33,34,33,35,35,38,40,43,44,44,45,46,46,47,47,48,48,49,49,49,49,43,28,26,27,28,28,29,28,27,27,27,25,27,31,35,37,37,37,36,36,36,35,35,37,37,36,35,36,37,36,36,36,35,36,36,36,36,36,37,37,49,47,19,11,11,11,12,13,13,13,12,13,13,11,12,14,12,8
43,41,38,31,21,20,27,34,39,42,42,41,41,39,35,28,19,19,22,23,25,25,25,25,25,25,27,27,28,29,29,29,30,30,30,31,31,31,35,28,29,29,28,30,31,31,33,32,33,34,33,33,35,35,36,39,41,42,44,45,46,46,48,48,48,49,49,49,49,50,50,46,28,24,25,27,28,28,27,27,27,26,26,30,35,38,38,38,37,36,34,33,33,35,37,36,36,36,37,36,36,35,35,36,36,36,37,37,37,39,37,18,11,11,11,13,13,13,12,11,14,13,12,12,14,15,9,17
42,39,35,25,21,20,27,34,39,42,42,41,41,39,35,27,19,20,22,24,25,25,25,25,25,25,27,27,28,29,28,30,30,30,31,30,31,34,32,28,27,27,29,29,30,31,31,32,33,34,34,34,35,35,37,37,40,42,45,45,46,46,47,48,48,49,49,48,48,48,49,53,53,48,27,24,27,27,26,26,26,25,27,31,36,38,39,39,38,36,33,29,29,33,36,37,36,36,37,36,36,36,36,36,36,37,37,37,38,38,20,11,11,11,12,13,13,12,11,13,14,12,12,14,17,10,14,36
40,36,30,21,21,21,27,35,39,42,42,42,41,39,34,27,20,19,22,24,25,25,25,25,25,26,27,28,28,29,29,30,30,31,30,30,31,32,28,27,27,29,30,29,31,31,31,32,31,33,33,33,33,36,35,38,40,43,46,46,47,46,47,48,48,47,47,48,51,53,53,53,54,57,45,21,24,25,25,25,25,24,26,30,35,38,38,39,38,37,33,26,23,28,34,37,37,36,36,36,36,36,36,36,36,36,37,37,38,26,12,11,11,12,13,13,13,11,12,14,12,12,13,18,16,14,31,40
38,33,24,21,22,22,27,34,39,42,42,42,41,38,34,27,20,20,23,24,25,25,25,26,25,26,26,28,29,29,29,30,30,30,31,31,32,28,27,28,29,29,30,30,30,30,30,31,33,34,34,34,34,35,35,37,39,42,45,46,47,48,46,45,45,49,52,52,52,52,52,52,53,55,56,35,21,23,24,24,25,24,26,30,35,38,38,38,38,37,34,25,17,21,31,35,37,36,37,36,36,36,35,36,36,36,37,38,32,13,10,10,11,13,14,13,11,12,13,12,12,14,17,18,17,29,37,38
35,27,21,22,22,22,27,34,39,41,42,41,41,38,34,27,20,20,23,24,24,25,25,26,25,25,27,27,28,29,29,30,30,30,31,32,29,27,27,28,29,30,30,30,29,29,31,32,33,35,34,34,35,35,36,37,39,41,44,45,45,43,42,48,52,52,52,51,52,52,51,52,52,53,55,53,29,21,23,24,24,24,26,30,35,38,38,38,38,37,34,26,14,15,26,33,37,37,36,36,36,36,36,36,36,37,38,36,17,12,11,11,14,14,13,12,11,14,12,11,13,16,18,19,29,37,36,36
30,22,22,23,22,22,27,34,38,41,42,41,41,39,34,27,20,20,23,24,24,25,24,25,25,26,26,27,28,29,29,30,30,30,31,30,27,28,28,28,29,30,29,28,28,31,32,32,34,35,35,35,36,35,35,36,38,41,44,43,40,45,51,51,51,52,52,51,50,51,50,52,53,53,55,56,50,22,19,21,22,23,25,30,35,38,39,38,38,38,35,27,14,12,21,29,35,37,37,36,36,36,36,36,36,37,39,23,11,13,11,13,13,13,13,11,13,14,12,13,14,17,20,28,35,37,35,38
24,21,23,23,22,21,26,34,38,41,42,42,41,39,34,27,20,20,23,24,25,25,25,25,25,26,26,27,28,30,29,30,30,31,31,29,28,28,28,29,29,29,29,29,30,31,32,32,34,34,35,36,36,35,35,37,38,42,38,39,48,51,50,51,51,51,50,49,50,51,50,51,51,52,52,53,55,46,27,19,20,22,24,30,35,38,38,39,38,38,35,27,14,12,16,25,32,36,37,36,36,35,36,36,37,38,32,13,10,11,13,14,13,13,11,12,14,11,13,13,15,17,28,35,37,36,38,41
22,22,23,23,23,22,26,33,38,41,41,41,41,39,34,28,20,19,22,24,25,25,25,25,25,26,26,27,28,29,29,29,30,32,30,27,28,28,28,28,29,29,30,30,32,32,32,34,35,34,35,35,34,33,34,35,38,37,42,48,48,50,49,51,49,50,50,49,50,51,51,51,52,52,52,53,54,55,53,31,18,20,24,30,35,38,38,38,38,39,34,26,15,11,11,18,28,34,37,37,35,35,36,37,38,36,18,10,10,12,14,14,14,12,12,14,12,12,13,14,15,24,35,36,37,37,41,41
22,23,23,23,23,23,27,34,38,41,41,41,41,39,34,27,21,20,22,24,24,25,25,25,25,25,26,27,28,29,30,29,31,35,26,26,27,29,28,28,28,28,30,31,32,33,35,36,34,35,35,35,34,33,34,33,36,43,48,50,48,48,47,48,48,49,50,51,51,51,51,51,52,51,52,52,53,53,54,52,22,17,22,30,34,38,38,38,38,38,35,27,16,11,10,12,22,31,35,36,35,35,36,37,38,25,11,11,11,13,13,14,13,11,14,12,12,13,13,13,21,34,36,35,36,40,41,41
22,23,23,23,22,22,27,34,38,40,41,41,41,39,34,27,21,20,22,23,24,25,25,25,25,25,27,27,29,29,29,28,38,33,26,27,28,28,28,28,29,29,31,31,32,34,36,33,33,35,35,34,32,31,31,38,46,47,47,48,48,48,47,47,48,50,51,51,51,52,51,51,52,51,51,51,52,53,54,55,42,18,20,28,34,37,38,39,38,38,34,27,16,11,11,10,14,24,31,35,36,35,36,37,33,13,11,11,12,13,13,13,12,13,13,12,14,13,11,17,32,37,35,35,39,41,40,41
23,23,23,23,22,21,26,34,38,40,41,41,41,40,34,28,20,20,22,24,24,24,25,26,25,27,27,27,28,29,28,27,46,29,26,26,27,28,28,28,30,30,31,32,33,34,33,34,34,35,34,32,30,30,41,45,47,47,46,47,46,45,48,49,49,49,50,51,51,51,51,51,50,50,52,52,51,53,53,55,56,30,18,28,34,38,38,38,38,38,34,28,17,11,11,10,10,16,37,50,52,46,48,40,17,11,12,12,14,14,14,14,13,13,12,13,13,12,13,29,37,35,35,39,40,40,40,40
23,22,22,22,22,21,25,33,38,41,41,41,41,39,34,28,20,19,21,22,23,24,24,24,25,25,26,27,28,28,26,33,46,27,26,26,27,29,28,28,29,29,32,33,34,33,34,33,34,32,29,29,34,43,44,47,44,44,47,45,46,47,48,49,49,49,49,49,51,49,49,51,51,51,51,52,52,52,52,54,56,45,17,26,34,37,38,39,39,38,35,27,16,11,10,9,14,41,53,50,50,54,55,52,14,11,12,13,14,14,13,13,13,13,13,14,12,11,25,36,36,35,39,41,40,40,39,40
22,22,23,23,23,22,26,33,38,41,41,41,41,39,34,27,19,18,21,23,24,25,24,24,25,25,26,26,28,27,26,43,43,28,25,27,27,28,28,29,29,30,32,32,32,30,32,34,32,31,28,37,43,45,42,44,45,43,43,46,47,47,48,48,49,48,48,48,48,50,50,51,51,50,50,51,51,51,51,52,55,55,27,24,34,38,38,39,38,38,35,26,15,10,9,20,46,50,47,53,55,56,56,58,27,11,12,13,14,13,12,12,13,12,14,13,12,19,35,37,35,38,40,40,40,40,39,39
23,23,23,24,23,22,26,33,38,41,42,41,41,39,34,27,19,19,20,23,24,25,25,25,25,25,26,27,28,29,26,49,40,26,25,26,27,29,27,29,30,33,31,30,30,33,32,32,29,28,39,43,44,42,42,43,43,45,45,44,47,48,47,47,48,48,47,49,49,50,49,51,50,50,50,50,52,52,52,52,52,55,48,24,33,38,39,39,39,38,34,25,12,10,27,51,47,46,54,54,53,53,53,57,37,11,12,13,13,13,12,12,11,13,14,13,15,31,38,36,37,40,40,40,40,39,39,39
23,24,24,24,24,24,26,33,38,41,42,42,41,39,35,27,20,19,22,23,24,25,25,25,25,26,27,27,28,27,28,51,39,25,25,27,26,25,28,30,31,31,30,30,33,33,32,29,29,39,42,43,41,41,42,44,46,44,45,47,46,46,47,46,44,47,48,50,49,49,49,49,50,50,51,50,49,50,51,51,52,52,54,40,32,37,38,39,39,37,32,21,16,37,52,46,48,53,53,52,51,51,53,56,39,10,12,14,13,11,12,11,12,13,12,11,24,38,37,36,39,40,40,39,39,39,39,39
24,24,25,25,24,24,26,33,38,41,42,42,42,40,36,27,20,20,22,24,25,25,25,26,25,26,27,28,28,27,33,51,35,26,24,26,26,29,29,29,30,29,31,31,33,32,29,29,39,40,40,38,42,40,43,45,44,46,44,46,46,45,44,43,46,47,46,48,49,49,49,49,50,49,43,48,50,51,50,50,50,50,52,53,46,36,38,38,38,35,29,31,49,50,46,51,53,52,51,50,51,52,54,56,36,11,12,13,13,12,12,12,13,13,9,15,34,38,36,39,40,40,40,39,39,39,39,39
25,25,25,25,25,24,26,33,38,40,42,42,42,40,36,28,20,20,22,24,25,25,25,25,25,25,27,27,28,26,38,48,32,27,25,26,27,26,26,29,29,31,32,31,30,29,30,39,39,37,37,38,38,43,43,44,44,44,45,44,45,43,42,47,45,46,47,47,47,48,49,50,49,42,47,48,50,50,50,50,50,49,50,51,52,40,38,37,37,38,47,51,48,48,52,52,51,51,50,51,52,53,54,56,29,11,13,12,13,12,11,12,13,12,11,27,38,37,37,40,40,39,39,39,39,39,38,39
25,25,25,25,25,25,28,34,38,41,42,43,43,41,36,28,20,20,23,23,25,25,25,25,25,25,26,27,27,25,43,45,34,28,27,26,26,25,27,27,29,30,29,30,29,32,36,38,37,37,36,37,41,41,44,43,42,42,45,45,40,44,44,44,46,44,44,45,45,48,46,46,44,47,47,47,48,49,48,48,48,49,47,48,49,45,37,38,44,51,49,47,50,52,51,50,50,50,51,51,52,53,55,55,22,12,13,13,12,11,11,12,13,14,21,36,37,37,39,40,40,40,40,39,39,39,38,38
25,25,25,25,25,25,28,34,39,41,43,43,43,42,36,28,20,20,23,23,25,25,25,25,24,25,26,26,26,23,49,45,35,29,26,26,27,27,27,28,30,29,32,30,31,37,38,35,37,34,37,39,40,41,40,42,43,43,41,40,43,43,44,44,44,44,45,46,47,45,43,46,47,44,47,48,48,48,47,46,47,47,46,47,47,48,42,50,48,47,49,51,52,51,50,50,50,51,51,50,51,53,55,55,15,12,13,13,13,11,12,12,14,18,31,37,36,38,40,40,40,39,39,39,39,39,38,38
25,25,25,24,25,25,27,33,39,42,43,44,43,41,36,28,20,19,22,24,24,25,24,25,25,25,25,26,25,25,52,46,37,31,29,27,26,27,28,29,30,31,30,30,37,36,35,36,32,36,37,38,39,39,41,43,44,41,40,44,43,44,43,44,43,42,44,46,45,46,45,45,46,47,47,47,46,45,44,46,46,45,45,42,46,49,47,48,49,51,52,50,50,50,49,50,51,51,50,47,51,53,55,48,10,11,12,13,12,11,13,13,14,26,37,37,37,39,40,40,40,39,39,39,39,39,39,39
24,25,25,24,24,24,27,33,38,42,43,43,43,41,36,29,20,20,22,24,24,25,24,25,25,25,26,26,25,26,53,45,37,34,31,29,26,27,27,28,30,28,31,35,37,35,36,32,36,38,38,35,36,40,42,42,38,42,45,42,42,43,45,43,43,43,42,43,45,45,44,46,45,47,47,45,45,45,43,44,45,42,41,46,48,45,48,50,51,51,50,49,50,50,50,51,51,51,44,43,50,51,54,34,10,11,12,13,12,12,13,12,16,34,38,36,39,40,40,40,40,40,39,40,39,39,39,39
24,24,24,24,24,24,27,34,39,42,43,43,43,41,36,28,21,20,23,24,25,25,24,25,25,25,25,26,25,26,52,44,41,36,34,30,27,24,27,29,28,29,36,34,35,35,30,36,37,37,37,37,38,36,39,38,42,43,42,42,42,42,43,41,41,41,42,41,41,43,44,45,46,45,45,44,44,45,43,41,42,44,49,46,48,50,50,50,49,49,49,50,50,50,50,51,51,46,40,43,41,46,51,17,12,13,13,12,11,12,12,17,26,37,37,38,40,40,40,40,40,39,39,39,39,40,39,39
24,24,24,24,24,24,27,34,39,42,43,43,43,41,36,28,21,20,23,24,25,25,24,25,25,25,25,25,24,27,51,44,40,38,35,33,26,24,26,26,30,35,34,34,34,30,34,36,37,35,37,37,38,38,36,40,40,40,43,41,42,41,40,42,41,41,40,41,42,43,43,42,45,44,43,43,42,43,41,41,47,46,46,49,51,50,49,48,48,48,50,50,50,50,51,52,50,40,43,39,37,46,43,10,10,14,13,11,12,12,14,23,35,37,37,39,40,40,40,40,40,40,40,39,39,40,39,39
24,24,24,24,24,24,27,34,39,42,43,43,43,42,37,29,21,20,23,24,25,24,24,25,24,25,25,25,23,31,49,45,40,38,34,34,29,27,26,30,35,34,33,33,30,34,36,36,35,34,34,37,37,36,40,39,39,39,40,39,40,41,42,39,38,41,41,42,41,42,42,41,41,41,42,41,39,39,45,46,45,48,50,50,49,48,48,49,49,49,50,50,50,51,52,52,43,41,40,39,40,48,30,11,12,12,13,11,13,12,17,30,38,36,38,40,40,40,39,39,39,40,39,39,39,39,39,39
24,24,24,24,24,25,28,34,39,42,43,43,43,41,37,29,21,20,22,24,24,24,24,24,24,25,25,24,22,34,50,47,43,40,36,36,31,26,28,34,33,33,33,30,34,35,36,35,33,32,37,36,35,40,39,38,37,39,39,35,34,32,34,40,41,40,41,40,41,40,40,41,40,41,39,38,42,46,44,47,49,49,48,46,47,48,48,49,50,50,51,51,51,51,52,49,39,39,37,31,38,52,14,11,13,13,13,15,13,13,21,37,37,36,39,40,40,39,39,39,39,39,39,39,39,39,39,39
25,25,24,24,25,26,28,34,39,42,43,43,43,42,37,29,20,19,22,24,24,24,24,24,24,24,25,24,22,33,51,48,43,40,39,38,35,27,31,32,32,33,29,33,36,34,35,31,33,35,35,35,37,37,30,30,28,27,30,31,37,37,28,35,38,40,37,37,38,39,36,28,36,38,37,44,45,44,48,50,49,48,48,48,48,49,49,50,50,51,51,51,51,52,52,42,37,27,23,31,49,41,9,10,12,12,12,14,13,15,29,38,36,38,40,40,40,39,39,39,39,39,39,39,39,39,38,38
25,25,25,24,25,26,29,35,39,42,43,43,43,42,37,29,20,19,22,23,24,25,25,25,25,25,25,24,21,32,52,49,46,41,37,38,36,29,30,30,32,28,33,35,34,33,31,32,34,34,33,36,37,31,33,33,29,25,22,21,40,41,33,31,29,25,30,31,25,22,20,22,15,39,44,41,44,48,50,48,49,49,48,48,49,50,50,50,50,51,51,51,52,51,42,30,21,23,28,44,53,18,10,12,12,11,12,14,12,21,36,37,37,40,40,40,40,40,39,39,39,39,39,38,39,39,38,38
25,25,25,25,25,27,29,35,39,42,43,43,43,42,37,29,20,19,21,24,24,25,25,25,24,25,25,24,23,28,52,49,48,42,34,34,32,27,29,30,27,31,34,34,34,31,32,33,33,32,36,35,30,34,32,27,27,26,24,23,31,34,28,20,18,24,19,18,13,11,12,12,24,43,40,47,50,49,49,48,49,49,48,49,49,50,50,50,51,51,52,49,39,28,23,22,23,28,41,51,33,11,11,13,12,12,13,12,12,29,37,36,38,40,40,40,40,40,39,39,39,38,39,39,38,38,38,38
25,26,26,24,26,27,29,35,39,43,43,43,43,42,37,29,20,19,22,24,24,24,24,25,25,25,25,24,23,22,52,51,50,43,31,32,33,30,29,27,30,34,34,33,30,32,34,33,32,35,35,31,32,32,28,31,26,25,19,18,21,27,23,22,24,20,16,19,12,9,10,33,38,40,47,50,49,48,48,48,49,49,48,48,49,49,50,50,52,49,34,24,22,22,24,26,33,43,48,27,11,11,13,12,12,13,14,11,17,35,36,37,40,41,40,40,40,40,39,39,39,39,39,39,39,38,38,38
26,26,25,24,25,27,29,35,39,42,43,43,43,42,37,29,20,19,22,24,24,24,24,25,24,25,24,24,24,21,46,50,50,43,33,36,36,33,26,28,33,34,33,30,31,33,32,31,35,34,29,31,33,29,24,21,20,15,14,16,26,27,18,22,25,20,16,21,8,13,36,35,38,48,46,46,48,48,48,47,48,48,48,48,49,49,50,49,40,33,24,23,23,26,34,39,44,49,27,11,11,13,13,11,11,13,15,13,26,37,36,39,41,41,41,40,40,40,40,39,39,39,39,39,39,39,38,38
26,26,26,25,25,26,29,35,39,42,43,43,43,42,38,30,20,19,21,23,24,24,24,25,25,25,25,25,24,21,36,51,49,46,37,34,36,30,28,33,34,33,29,32,32,32,31,34,34,34,29,33,25,17,20,19,14,13,13,26,27,16,13,24,20,18,10,22,15,37,34,42,48,46,45,47,47,47,46,47,47,48,48,49,49,49,40,26,27,34,32,33,38,41,42,43,48,27,11,12,13,14,13,12,11,14,13,17,34,37,36,41,41,41,41,40,40,40,40,39,39,39,39,39,39,39,38,38
27,26,26,25,25,26,29,34,39,42,43,43,43,42,37,30,20,19,22,23,24,24,25,25,25,25,24,25,25,22,27,52,50,49,42,39,36,27,31,34,33,27,31,32,32,30,31,31,27,32,30,21,17,20,16,12,15,11,17,24,17,14,26,24,18,15,11,27,38,34,43,49,46,45,46,46,45,45,45,46,47,48,48,49,43,26,17,29,27,32,40,41,42,42,44,49,30,10,11,13,14,13,12,12,13,13,12,24,37,36,38,41,41,41,41,40,41,40,39,40,39,39,39,39,39,38,38,38
27,26,26,25,25,25,28,34,39,42,43,43,43,42,38,31,20,19,22,23,24,24,24,25,24,24,25,26,26,25,22,45,52,47,42,43,28,30,32,33,28,31,32,30,30,31,34,34,23,21,21,18,21,17,13,20,11,12,21,15,13,20,19,23,16,22,20,37,32,44,49,48,46,45,45,45,44,44,44,47,48,48,48,39,18,19,24,30,30,30,38,41,43,45,47,26,10,11,12,13,14,14,12,12,13,13,15,30,36,35,40,41,41,41,41,41,41,40,40,40,39,39,39,39,39,38,38,38
27,27,27,26,25,24,27,34,39,42,43,43,43,42,38,30,20,19,21,23,24,25,24,24,25,24,25,26,26,26,24,27,52,49,45,45,31,32,33,30,30,32,32,31,30,34,30,28,25,20,17,21,15,11,15,24,10,14,21,12,14,14,16,17,24,23,28,30,46,49,48,47,45,45,45,45,42,45,45,47,47,46,48,42,23,22,24,24,32,29,36,41,46,44,18,11,11,12,13,13,14,13,12,11,13,14,21,33,32,37,41,42,41,41,41,41,41,41,40,40,40,40,40,39,39,39,38,38
27,27,26,26,25,24,26,33,39,42,43,43,44,42,38,30,20,18,21,23,24,24,24,25,24,25,25,26,27,27,26,23,40,50,48,41,33,30,30,29,32,32,31,31,32,30,29,21,19,20,23,21,13,11,18,20,12,17,14,14,19,18,20,18,25,32,30,42,47,47,47,45,44,44,44,44,44,46,45,46,47,48,50,46,32,22,25,24,27,33,35,43,34,14,11,11,12,14,14,14,14,12,11,12,13,15,27,33,32,39,42,42,41,41,41,41,40,40,40,40,40,40,40,39,39,39,38,38
27,27,26,25,25,23,25,33,38,42,43,43,44,42,38,31,20,18,21,23,24,24,24,24,24,24,25,26,27,28,27,24,33,54,50,45,32,31,27,30,31,29,31,33,29,30,27,17,15,16,21,19,15,13,17,21,18,12,12,12,12,11,14,21,20,29,36,42,44,45,44,43,43,43,44,44,44,44,47,49,48,49,50,49,40,24,16,21,20,31,36,36,23,10,11,11,13,14,15,14,13,11,11,13,13,19,32,32,33,40,41,42,41,41,41,41,41,41,40,40,40,40,39,39,39,39,38,38
